masked_id	Date	Des1	Des2	Des3	Payment
12	12272016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS 	420
12	12292016	GAMBLING	ENTERTAINMENT	BILLIARD AND POOL ESTABLISHMENTS 	359
12	12292016	HEALTHCARE	HEALTHCARE / PHARMACY	"DRUGS, DRUG PROPRIETARIES, AND DRUGGIST SUNDRIES "	74
12	12292016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - INBOUND TELESERVICES MERCHANT 	67
12	12292016	GAMBLING	ENTERTAINMENT	THEATRICAL PRODUCERS (EXCEPT MOTION PICTURES) AND TICKET AGENCIES	336
12	12312016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS APPAREL AND ACCESSORY SHOPS 	245
12	12312016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	"PRECIOUS STONES, METALS, WATCHES, JEWELRY"	188
15	07012016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	DELIVERY SERVICES (BMG INFERRED DEFINITION)	25
15	07022016	EDUCATION	EDUCATION	SCHOOLS AND EDUCATIONAL SERVICES (NOT ELSEWHERE CLASSIFIED)	3154
15	07062016	FURNISHINGS	HOUSEHOLD	"DRAPERY, WINDOW COVERING, AND UPHOLSTERY STORES "	29
15	07112016	APPLIANCES	RETAIL / DEPARTMENT STORES	COMMERCIAL FOOTWEAR 	237
15	07112016	HOT FILE	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	65
15	07152016	PERSONAL SERVICES	PERSONAL SERVICES	CHILD CARE SERVICES 	84
15	07152016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	284
15	07192016	INSURANCE	INSURANCE / FINANCIAL SERVICES	"NON-FINANCIAL INSTITUTIONS, FOREIGN CURRENCY, MONEY ORDERS (NOT WIRE TRANSFER), TRAVELERS CHEQUES"	170
15	07192016	LEGAL	PERSONAL SERVICES	BEAUTY SHOPS	89
15	07192016	ELECTRONICS	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	277
15	07192016	HOT FILE	OTHER	GOVERNMENT LOAN PAYMENTS	32
15	07212016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	112
15	07292016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	TESTING LABORATORIES (NON-MEDICAL TESTING) 	213
15	07302016	VARIETY STORES	RETAIL / DEPARTMENT STORES	COMPUTER SOFTWARE STORES 	286
15	07302016	PERSONAL SERVICES	PERSONAL SERVICES	FUNERAL SERVICES AND CREMATORIES 	102
15	07302016	RETAIL	RETAIL / DEPARTMENT STORES	VARIETY STORES	145
15	08012016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	POLITICAL ORGANIZATIONS 	88
15	08012016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	441
15	08012016	GOVERNMENT SERVICES	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	40
15	08032016	TAX	TAX	TAX PAYMENTS 	23
15	08032016	TRANSPORTATION	AIRLINES / TRANSPORTATION	SINGAPORE AIR	996
15	08032016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	19
15	08052016	HOT FILE	OTHER	WRECKING AND SALVAGE YARDS 	45
15	08062016	TRAVEL	AIRLINES / TRANSPORTATION	LAV (VENEZUELA	2035
15	08062016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	30
15	08062016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	RETAIL (BMG INFERRED DEFINITION)	110
15	08062016	AIRLINES	AIRLINES / TRANSPORTATION	AIR BRITISH COLUMBIA	1817
15	08092016	RECREATION	ENTERTAINMENT	Government-Licensed Horse/Dog Racing	466
15	08102016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	FLORISTS (BMG INFERRED DEFINITION)	178
15	08112016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	SWIMMING POOL SUPPLIES (BMG INFERRED DEFINITION)	229
15	08122016	HOBBIES	ENTERTAINMENT	PUBLIC PUBLIC GOLF COURSES 	226
15	08142016	PERSONAL SERVICES	PERSONAL SERVICES	MASSAGE PARLORS MASSAGE PARLORS 	93
15	08142016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS AND SPECIALTY RETAIL STORES 	222
15	08142016	LEGAL	PERSONAL SERVICES	"COURT COSTS, INCLUDING ALIMONY AND CHILD SUPPORT "	80
15	08142016	CLOTHES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	284
15	08152016	RESTAURANTS	RESTAURANTS	BAKERY PRODUCTS	176
15	08162016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	ELECTRONICS STORES 	293
15	08162016	GIFTS	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	170
15	08162016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - CATALOG MERCHANT 	49
15	08162016	ALCOHOL	GROCERIES	GROCERY STORES AND SUPERMARKETS	255
15	08182016	GOVERNMENT SERVICES	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	67
15	08192016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	AUTO/HOME SUPPLY STORES	1451
15	08192016	TAX	TAX	TAX PAYMENTS 	41
15	08192016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANT	30
15	08202016	COMPUTERS	RETAIL / DEPARTMENT STORES	RECORD STORES 	270
15	08242016	HEALTHCARE	HEALTHCARE / PHARMACY	"OPTICIANS, OPTICAL GOODS, AND EYEGLASSES "	104
15	08242016	TELECOM	UTILITIES / TELECOM	COMPUTER NETWORK/INFORMATION SERVICES 	115
15	08242016	COMPUTERS	RETAIL / DEPARTMENT STORES	BOOK STORES 	270
15	08242016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS 	6594
15	08312016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	130
15	08312016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANT	74
15	08312016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	DIRECT MARKETING - INSURANCE SERVICES 	268
15	08312016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	BLUEPRINT/PHOTOCOPY SERVICES	23
15	09032016	FURNISHINGS	HOUSEHOLD	"FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES"	53
15	09032016	PHARMACY	HEALTHCARE / PHARMACY	"DRUGS, DRUG PROPRIETARIES, AND DRUGGIST SUNDRIES "	64
15	09042016	ENTERTAINMENT	ENTERTAINMENT	Government Owned Lottery	404
15	09092016	LEGAL	PERSONAL SERVICES	MASSAGE PARLORS MASSAGE PARLORS 	47
15	09092016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	BOOK STORES 	195
15	09092016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	87
15	09142016	GAS	AUTO / GAS	SNAPPY CAR RENTAL	25
15	09152016	TRANSPORTATION	AIRLINES / TRANSPORTATION	VANGUARD AIRLINES	1417
15	09152016	ENTERTAINMENT	ENTERTAINMENT	SPORTING AND RECREATIONAL CAMPS 	324
15	09172016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	HOUSEHOLD APPLIANCES	191
15	09172016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	"RETURNED ITEM ADJUST, CASHIER CHECK REFUND, UNPOSTED ITEM,OR ID PROTECTION (BMG INFERRED DEFINITION)"	318
15	09192016	ANTIQUES	RETAIL / DEPARTMENT STORES	"COMPUTER PROGRAMMING, DATA PROCESSING, AND INTEGRATED SYSTEMS DESIGN SERVICES"	139
15	09192016	FAST FOOD	RESTAURANTS	BAKERIES 	158
15	09192016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	28
15	09212016	FAST FOOD	RESTAURANTS	CEREAL BREAKFAST FOODS	172
15	09222016	INSURANCE	INSURANCE / FINANCIAL SERVICES	OPERATORS OF NONRESIDENTIAL BUILDINGS	393
15	09252016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS FOOD STORES CONVENIENCE STORES AND SPECIALTY MARKETS	252
15	09252016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	SHOE STORES 	124
15	09282016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	WAREHOUSING (BMG INFERRED DEFINITION)	205
15	09282016	TAX	TAX	TAX PAYMENTS 	15
15	09282016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	199
15	09282016	GOVERNMENT SERVICES	OTHER	"AUTOPAY, CHARGE OFF, OR MISCELLANEOUS ADJUSTMENT (BMG INFERRED DEFINITION)"	68
15	10082016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	WAREHOUSING (BMG INFERRED DEFINITION)	371
15	10092016	USED ITEMS	OTHER	U.S. GOVERNMENT U.S. FEDERAL GOVERNMENT AGENCIES OR DEPARTMENTS 	80
15	10092016	HOTEL/MOTEL	LODGING	CLARIDGE CASINO HOTEL	1064
15	10092016	DEPARTMENT STORES	RETAIL / DEPARTMENT STORES	COMPUTER SOFTWARE STORES 	168
15	10092016	HOBBIES	ENTERTAINMENT	"BANDS, ORCHESTRAS, AND MISCELLANEOUS ENTERTAINERS NOT ELSEWHERE CLASSIFIED"	210
15	10112016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	MISCELLANEOUS GENERAL MERCHANDISE 	212
15	10112016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	265
15	10112016	APPLIANCES	RETAIL / DEPARTMENT STORES	BOOK STORES 	180
15	10122016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	SWIMMING POOL SUPPLIES (BMG INFERRED DEFINITION)	364
15	10142016	GIFTS	RETAIL / DEPARTMENT STORES	WOMENS ACCESSORY AND SPECIALTY SHOPS	206
15	10162016	APPLIANCES	RETAIL / DEPARTMENT STORES	"JEWELRY, SILVERWARE AND PLATED WARE"	212
15	10172016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	CONSUMER CREDIT REPORTING AGENCIES 	193
15	10192016	FURNISHINGS	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	53
15	10202016	CLOTHES	RETAIL / DEPARTMENT STORES	CLOTHING STORES (BMG INFERRED DEFINITION)	244
15	10202016	VARIETY STORES	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	257
15	10202016	HOBBIES	ENTERTAINMENT	TENT AND AWNING SHOPS 	434
15	10202016	DIRECT MARKETING	HOUSEHOLD	"FURNITURE-REUPHOLSTERY, REPAIR, AND REFINISHING "	48
15	10222016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	DISCOUNT STORES	112
15	10232016	ENTERTAINMENT	ENTERTAINMENT	MOTORCYCLE SHOPS AND DEALERS 	484
15	10232016	LUGGAGE	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	212
15	10232016	ANTIQUES	RETAIL / DEPARTMENT STORES	MISCELLANEOUS AND SPECIALTY RETAIL STORES 	296
15	10292016	EDUCATION	EDUCATION	"COLLEGES, UNIVERSITIES, PROFESSIONAL SCHOOLS, JUNIOR COLLEGES"	5889
15	11022016	ANTIQUES	RETAIL / DEPARTMENT STORES	FAMILY CLOTHING STORES 	272
15	11042016	PHARMACY	HEALTHCARE / PHARMACY	"OPTICIANS, OPTICAL GOODS, AND EYEGLASSES "	60
15	11042016	HOTEL/MOTEL	LODGING	NEW YORK - NEW YORK HOTEL/CASINO	1164
15	11052016	ANTIQUES	RETAIL / DEPARTMENT STORES	MENS AND BOYS CLOTHING AND ACCESSORIES STORES 	205
15	11052016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	SHOE STORES 	210
15	11052016	GAS	AUTO / GAS	AUTOHANSA RENT-A-CAR	72
15	11052016	GIFTS	RETAIL / DEPARTMENT STORES	ELECTRONICS STORES 	227
15	11062016	TRANSPORTATION	AIRLINES / TRANSPORTATION	SAUDIA AIR	1716
15	11062016	PERSONAL SERVICES	PERSONAL SERVICES	BEAUTY AND BARBER SHOPS 	69
15	11072016	JEWELRY	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	250
15	11122016	TAX	TAX	TAX PAYMENTS 	26
15	11122016	DIRECT MARKETING	HOUSEHOLD	"FURNITURE, HOME FURNISHINGS AND EQUIPMENT STORES, EXCEPT APPLIANCES"	34
15	11162016	PET/VETERINARY	PET / VETERINARY	PREPARED FEED FOR ANIMALS (BMG INFERRED DEFINITION)	319
15	11172016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	SUPERCHECK CASH ADVANCE OR BALANCE TRANSFER (BMG INFERRED DEFINITION)	204
15	11202016	AIRLINES	AIRLINES / TRANSPORTATION	BROCKWAY AIR	2115
15	11212016	TRAVEL	AIRLINES / TRANSPORTATION	JET BLUE AIR	1994
15	11222016	HOBBIES	ENTERTAINMENT	SPORTING AND RECREATIONAL CAMPS 	258
15	11242016	ANTIQUES	RETAIL / DEPARTMENT STORES	MOVIE RENTAL STORES (BMG INFERRED DEFINITION)	282
15	11252016	TRANSPORTATION	AIRLINES / TRANSPORTATION	OLYMPIC	971
15	11272016	INSURANCE	INSURANCE / FINANCIAL SERVICES	FINANCIAL INSTITUTIONS - FEDERAL SAVINGS BANKS (BMG INFERRED DEFINITION)	202
15	11292016	RECREATION   	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	450
15	11302016	EDUCATION	EDUCATION	ELEMENTARY AND SECONDARY SCHOOLS (BMG INFERRED DEFINITION)	7121
15	12032016	VEHICLE RENTAL	AUTO / GAS	AUTOMOTIVE TIRE STORES 	58
15	12062016	POSTAGE/DELIVERY	POSTAGE / DELIVERY	POSTAL SERVICES - GOVERNMENT ONLY 	36
15	12162016	CLOTHES	RETAIL / DEPARTMENT STORES	RECORD STORES 	227
15	12162016	PHARMACY	HEALTHCARE / PHARMACY	DRUG STORES AND PHARMACIES 	49
15	12162016	INSURANCE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS 	221
15	12162016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	30
15	12172016	FAST FOOD	RESTAURANTS	"CANDY, NUT, AND CONFECTIONERY STORES "	151
15	12192016	OTHER	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED)	86
15	12222016	OTHER	OTHER	UK SUPERMARKETS HOT FILE	55
15	12252016	CLOTHES	RETAIL / DEPARTMENT STORES	"MUSIC STORES MUSICAL INSTRUMENTS, PIANOS, AND SHEET MUSIC"	109
15	12262016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	AUTO/HOME SUPPLY STORES	1102
15	12282016	DURABLES	RETAIL / DEPARTMENT STORES	WOMENS READY-TO-WEAR STORES 	149
15	12282016	EDUCATION	EDUCATION	VOCATIONAL AND TRADE SCHOOLS 	2901
15	12282016	RETAIL	RETAIL / DEPARTMENT STORES	WOMENS READY-TO-WEAR STORES (BMG INFERRED DEFINITION)	205
15	12312016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - OTHER DIRECT MARKETERS (NOT ELSEWHERE CLASSIFIED)	55
16	07012016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	SHOE STORES 	209
16	07022016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	"HOBBY, TOY AND GAME SHOPS "	241
16	07022016	CHARITY/COMMUNITY ORG	CHARITY / COMMUNITY ORG.	CHARITABLE AND SOCIAL SERVICE ORGANIZATIONS 	52
16	07052016	BARS	ENTERTAINMENT	RELIGIOUS GOODS STORES RELIGIOUS GOODS STORES 	294
16	07052016	PET/VETERINARY	PET / VETERINARY	PREPARED FEED FOR ANIMALS (BMG INFERRED DEFINITION)	584
16	07102016	GAS	AUTO / GAS	VALUE RENT-A-CAR	43
16	07102016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	WAREHOUSING (BMG INFERRED DEFINITION)	325
16	07172016	HOT FILE	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	65
16	07172016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	BLUEPRINT/PHOTOCOPY SERVICES	15
16	07172016	RETAIL	RETAIL / DEPARTMENT STORES	DURABLE GOODS (NOT ELSEWHERE CLASSIFIED) 	265
16	07172016	PHARMACY	HEALTHCARE / PHARMACY	NURSING AND PERSONAL CARE FACILITIES 	68
16	07232016	ENTERTAINMENT	ENTERTAINMENT	MOTOR HOME DEALERS 	477
16	07232016	GAMBLING	ENTERTAINMENT	TRAILER PARKS AND CAMPGROUNDS 	444
16	07262016	ENTERTAINMENT	ENTERTAINMENT	TENT AND AWNING SHOPS 	308
16	07262016	CONVENIENCE STORES	RETAIL / DEPARTMENT STORES	SPORTING GOODS STORES 	271
16	07282016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS (BMG INFERRED DEFINITION)	263
16	08052016	APPLIANCES	RETAIL / DEPARTMENT STORES	ELECTRIC RAZOR STORES - SALES AND SERVICE 	130
16	08092016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	BUSINESS SERVICES (BMG INFERRED DEFINITION)	87
16	08102016	LUGGAGE	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	109
16	08122016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - INBOUND TELESERVICES MERCHANT 	54
16	08122016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	"FIRE, MARINE AND CASUALTY INSURANCE"	287
16	08122016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	SUPERCHECK CASH ADVANCE OR BALANCE TRANSFER (BMG INFERRED DEFINITION)	223
16	08122016	TAX	TAX	TAX PAYMENTS 	17
16	08132016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	REAL ESTATE AGENTS AND MANAGERS RENTALS (BMG INFERRED DEFINITION)	244
16	08132016	GOVERNMENT SERVICES	OTHER	MISCELLANEOUS STORES (BMG INFERRED DEFINITION)	49
16	08152016	BARS	ENTERTAINMENT	ART DEALERS AND GALLERIES 	274
16	08152016	RESTAURANTS	RESTAURANTS	DAIRY PRODUCTS STORES 	186
16	08192016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	31
16	08212016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"STATIONERY STORES, OFFICE AND SCHOOL SUPPLY STORES "	41
16	08212016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	VISA CREDENTIAL SERVICE	360
16	08272016	OTHER	OTHER	GOVERNMENT SERVICES (NOT ELSEWHERE CLASSIFIED) 	66
16	08272016	ENTERTAINMENT	ENTERTAINMENT	"MEMBERSHIP CLUBS (SPORTS, RECREATION, ATHLETIC), COUNTRY CLUBS, AND PRIVATE GOLF COURSES"	176
16	08272016	TRAVEL	AIRLINES / TRANSPORTATION	GO FLY LTD	755
16	08282016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	24
16	08292016	TAX	TAX	TAX PAYMENTS 	38
16	09022016	GAMBLING	ENTERTAINMENT	PHOTOFINISHING LABORATORIES AND PHOTO DEVELOPING 	323
16	09022016	SPORTING GOODS	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	115
16	09042016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	UNKNOWN	36
16	09042016	DISCOUNT STORES	RETAIL / DEPARTMENT STORES	WIG AND TOUPEE STORES 	182
16	09052016	HEALTHCARE	HEALTHCARE / PHARMACY	PODIATRISTS AND CHIROPODISTS 	75
16	09052016	HOTEL/MOTEL	LODGING	TOWN AND COUNTRY RESORT	662
16	09102016	GROCERIES	GROCERIES	GROCERY STORES AND SUPERMARKETS (BMG INFERRED DEFINITION)	187
16	09102016	APPLIANCES	RETAIL / DEPARTMENT STORES	"TYPEWRITER STORES, SALES, RENTALS, SERVICE"	237
16	09102016	FAST FOOD	RESTAURANTS	FAST FOOD RESTAURANTS 	114
16	09102016	COMPUTERS	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	151
16	09172016	PAWN SHOPS	RETAIL / DEPARTMENT STORES	INFORMATION RETRIEVAL SERVICES 	277
16	09172016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	GLASS AND GLAZING WORK	351
16	09172016	VARIETY STORES	RETAIL / DEPARTMENT STORES	DUTY FREE STORES	105
16	09172016	LEGAL	PERSONAL SERVICES	"TAILORS, SEAMSTRESSES, MENDING, AND ALTERATIONS "	112
16	09182016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	WHOLESALE DISTRIBUTORS AND MANUFACTURERS (BMG INFERRED DEFINITION)	72
16	09182016	APPLIANCES	RETAIL / DEPARTMENT STORES	SHOE STORES	286
16	09182016	GIFTS	RETAIL / DEPARTMENT STORES	WHOLESALE CLUBS 	271
16	09252016	TELECOM	UTILITIES / TELECOM	"UTILITIES - ELECTRIC, GAS, WATER, SANITARY "	62
16	09252016	PET/VETERINARY	PET / VETERINARY	VETERINARY SERVICES (BMG INFERRED DEFINITION)	302
16	09252016	GAMBLING	ENTERTAINMENT	"CAMPER, RECREATIONAL AND UTILITY TRAILER DEALERS "	369
16	09252016	INSURANCE	INSURANCE / FINANCIAL SERVICES	"ONLINE ADVANCE, PHONE ADVANCE, ATM CASH ADVANCE, OR TRANSFER (BMG INFERRED DEFINITION)"	161
16	09282016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - OUTBOUND TELEMARKETING MERCHANT	56
16	09282016	VARIETY STORES	RETAIL / DEPARTMENT STORES	COSMETIC STORES 	210
16	10012016	RESTAURANTS	RESTAURANTS	CATERERS 	103
16	10012016	WHOLESALE CLUBS	RETAIL / DEPARTMENT STORES	Digital Goods - Applications (Excludes Games)	122
16	10022016	FAST FOOD	RESTAURANTS	RETAIL BAKERIES	77
16	10022016	VEHICLE RENTAL	AUTO / GAS	"CAR AND TRUCK DEALERS (NEW/USED) SALES, SERVICE, REPAIRS, PARTS, LEASING"	52
16	10022016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	MISCELLANEOUS BUSINESS CREDIT INSTITUTIONS	321
16	10022016	PHARMACY	HEALTHCARE / PHARMACY	HOSPITALS	87
16	10032016	ANTIQUES	RETAIL / DEPARTMENT STORES	"PRECIOUS STONES, METALS, WATCHES, JEWELRY"	263
16	10032016	HOTEL/MOTEL	LODGING	BRADBURY SUITES	749
16	10042016	RECREATION   	ENTERTAINMENT	"DRINKING PLACES (ALCOHOLIC BEVERAGES) BARS, TAVERNS,NIGHTCLUBS, COCKTAIL LOUNGES, AND DISCOTHEQUES"	318
16	10042016	GAMBLING	ENTERTAINMENT	RECREATION SERVICES NOT ELSEWHERE CLASSIFIED 	487
16	10072016	AIRLINES	AIRLINES / TRANSPORTATION	CRUZEIRO	1900
16	10082016	GAMBLING	ENTERTAINMENT	"AMUSEMENT PARKS, CIRCUSES, CARNIVALS, AND FORTUNE TELLERS "	175
16	10172016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	USED MERCHANDISE AND SECONDHAND STORES 	48
16	10232016	DURABLES	RETAIL / DEPARTMENT STORES	WIG AND TOUPEE STORES 	231
16	10252016	ALCOHOL	GROCERIES	FREEZER AND LOCKER MEAT PROVISIONERS 	175
16	10262016	JEWELRY	RETAIL / DEPARTMENT STORES	CIGAR STORES AND STANDS 	285
16	10262016	GAS	AUTO / GAS	AMERICAN INTERNATIONAL	45
16	10302016	ANTIQUES	RETAIL / DEPARTMENT STORES	"BOOKS, PERIODICALS AND NEWSPAPERS "	254
16	11052016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	23
16	11052016	FURNISHINGS	HOUSEHOLD	FLOOR COVERING STORES 	31
16	11052016	RESTAURANTS	RESTAURANTS	CATERERS 	122
16	11072016	AUTO	AUTO / GAS	ACCENT RENT-A-CAR	30
16	11102016	LEGAL	PERSONAL SERVICES	FUNERAL SERVICES AND CREMATORIES 	67
16	11122016	FAST FOOD	RESTAURANTS	DAIRY PRODUCTS STORES 	133
16	11122016	UTILITIES	UTILITIES / TELECOM	"UTILITIES - ELECTRIC, GAS, WATER, SANITARY "	45
16	11122016	AIRLINES	AIRLINES / TRANSPORTATION	GOLDEN PACIFIC	2056
16	11192016	NONCLASSIFIABLE ESTABLISHMENTS	OTHER	GOVERNMENT LOAN PAYMENTS	59
16	11192016	FAST FOOD	RESTAURANTS	CATERERS 	84
16	11192016	LUGGAGE	RETAIL / DEPARTMENT STORES	MENS AND WOMENS CLOTHING STORES 	194
16	11212016	HOBBIES	ENTERTAINMENT	MOBILE HOME DEALERS 	287
16	11222016	GROCERIES	GROCERIES	RETAIL-FOOD STORES	299
16	11222016	OFFICE SUPPLY/STATIONERY	OFFICE SUPPLY / STATIONERY	"QUICK COPY, REPRODUCTION, AND BLUEPRINTING SERVICES "	34
16	11232016	CONTRACTOR/BUSINESS SERVICES	CONTRACTOR / BUSINESS SERVICES	"CLEANING, MAINTENANCE, AND JANITORIAL SERVICES "	357
16	11232016	BARS	ENTERTAINMENT	BOAT RENTALS AND LEASING 	482
16	11262016	REAL ESTATE	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - BANK (BMG INFERRED DEFINITION)	326
16	11262016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	PAYMENT SERVICE PROVIDER - ONLINE DEBIT CARD (BMG INFERRED DEFINITION)	305
16	11272016	FINANCIAL SERVICES	INSURANCE / FINANCIAL SERVICES	OPERATORS OF NONRESIDENTIAL BUILDINGS	344
16	11282016	BUILDING SUPPLY/WHOLESALE	BUILDING SUPPLY / WHOLESALE	INDUSTRIAL SUPPLIES (NOT ELSEWHERE CLASSIFIED) 	2038
16	11292016	GAMBLING	ENTERTAINMENT	"MEMBERSHIP CLUBS (SPORTS, RECREATION, ATHLETIC), COUNTRY CLUBS, AND PRIVATE GOLF COURSES"	418
16	12032016	DIRECT MARKETING	HOUSEHOLD	DIRECT MARKETING - INBOUND TELESERVICES MERCHANT 	43
16	12032016	RETAIL	RETAIL / DEPARTMENT STORES	CLOTHING STORES (BMG INFERRED DEFINITION)	197
16	12042016	JEWELRY	RETAIL / DEPARTMENT STORES	WIG AND TOUPEE STORES 	221
